,Sentence,Tokenized,Class,Label,Label tokenized,,
484," os pri zis?ovaní, ?i je kuv verejným funkciounárom, vykonávajúcim funkciu v slovenskej republike, vychádzala z ?estného prehlásenia pvs, pri?om dosp??a k zisteniu, že kuv kuv, nie je verejným funkcionárom vykonávajúcim funkciu v slovenskej republike"," ?lánok iii zoznam verejný funkcionár 1 . os zis?ovaní , by? kuv verejný funkciounárom , vykonávajúcim funkcia slovenský republike , vychádza? ?estný prehlásenie pvs , pri?om dosp??a zisteniu , kuv kuv , nie by? verejný funkcionárom vykonávajúcim funkcia slovenský republike ",majitel,0,0,,
485,": kuv, konate? (?alej len „pvs“) ?lánok i identifikácia kuv 1"," : kuv , konate? ( ?alej „ pvs “ ) ?lánok identifikácia kuv 1 ",majitel,0,0,,
486, os identifikovala kuv na základe informácií vyplývajúcich z nasledovných dokumentov predložených pvs: a) výpis z obchodného registra použitelný na právne úkony zo d?a 22, 3 . os identifikovala kuv základ informácia vyplývajúcich nasledovný dokument predložených pvs : ) výpis obchodný register použitelný právny úkony de? 22 ,majitel,0,0,,
487,": kuv, konate?, vyplýva, že jediným spolo?níkom pvs registra verejného sektora je kuv, nar"," : kuv , konate? , vyplýva , jediný spolo?níkom pvs register verejný sektor by? kuv , nar ",majitel,1,1,,
488,": kuv, konate? na základe predložených dokumentov dosp??a os k zisteniu, že kuv pvs je: meno a priezvisko: kuv dátum narodenia: 03"," : kuv , konate? základ predložených dokument dosp??a os zisteniu , kuv pvs by? : meno priezvisko : kuv dátum narodenie : 03 ",majitel,0,0,,
489," os pri zis?ovaní, ?i je kuv verejným funkciounárom, vykonávajúcim funkciu v slovenskej republike, vychádzala z ?estného prehlásenia pvs, pri?om dosp??a k zisteniu, že kuv kuv, nie je verejným funkcionárom vykonávajúcim funkciu v slovenskej republike"," ?lánok iii zoznam verejný funkcionár 1 . os zis?ovaní , by? kuv verejný funkciounárom , vykonávajúcim funkcia slovenský republike , vychádza? ?estný prehlásenie pvs , pri?om dosp??a zisteniu , kuv kuv , nie by? verejný funkcionárom vykonávajúcim funkcia slovenský republike ",majitel,0,0,,
490, oregistri pvs a o zmene a doplnení niektorých zákonov ( ?alej len zákon o rpvs) os preukazuje identifikáciu kuv /kuv (?alej v texte len kuv) horeuvedeného pvs 1) odôvodnenie na základe akých informácií postupom pod?a $ 11 ods, oregistri pvs zmena doplnení zákon ( ?alej zákon rpvs ) os preukazuje identifikácia kuv /kuv ( ?alej text kuv ) horeuvedený pvs 1 ) odôvodnenie základ aký informácia postupom $ 11 ods . 4 zákon rpvs os identifikovala kuv os identifikovala kuv pvs základ údajov informácia nasledovný dokument : 1 ,majitel,0,0,,
491, 4 zákona o rpvs os identifikovala kuv os identifikovala kuv pvs na základe údajov a informácií z nasledovných dokumentov: 1," 2 ) uvedenie vlastnícky štruktúry riadiacej štruktúry pvs , by? nímos 2 . 1 . vlastnícka štruktúra : spolo?níkom spolo?nos? pvs — pvs by? jeden fyzický osoba , spolo?ník kuv , narodený de? 21",majitel,0,1,,
492," vlastnícka štruktúra: spolo?níkom spolo?nosti pvs — pvs je jedna fyzická osoba , spolo?ník kuv, narodený d?a 21"," 5 . ?estný prehlásenie jediný spolo?ník vyplýva , nie by? viazaný žiadnymi záväzkami týkajúcimi spôsobu výkon právo ustanovova? odvoláva? vmkuv riadiaci , kontrolný iný orgán pvs vmkuv - konate?om pvs , koná spolo?nos? samostatne by? : kuv , nar ",majitel,1,1,,
493," z ?estného prehlásenia jediného spolo?níka vyplýva, že nie je viazaný žiadnymi záväzkami týkajúcimi sa spôsobu a výkonu práva ustanovova? alebo odvoláva? vmkuv riadiaci, kontrolný ?i iný orgán pvs alebo ich vmkuv - konate?om pvs, ktorý koná za spolo?nos? samostatne je: kuv, nar"," kuv u pvs vzh?ad horeuvedeným skuto?nostiam považova? jediný spolo?ník pvs , by? : 1 . kuv-1 kuv , nar ",majitel,1,1,,
494," 4 zákona o rpvs preukázanie, že podmienky na zápis vmkuv do registra pvs sú splnené neaplikuje sa"," > ) vprípade pvs $ 4 ods . 4 zákon rpvs preukázanie , podmienka zápis vmkuv register pvs by? splnené neaplikuje ",majitel,0,0,,
495, oregistri pvs a o zmene a doplnení niektorých zákonov ( ?alej len zákon o rpvs) os preukazuje identifikáciu kuv /kuv (?alej v texte len kuv) horeuvedeného pvs 1) odôvodnenie na základe akých informácií postupom pod?a $ 11 ods, oregistri pvs zmena doplnení zákon ( ?alej zákon rpvs ) os preukazuje identifikácia kuv /kuv ( ?alej text kuv ) horeuvedený pvs 1 ) odôvodnenie základ aký informácia postupom $ 11 ods . 4 zákon rpvs os identifikovala kuv os identifikovala kuv pvs základ údajov informácia nasledovný dokument : 1 ,majitel,0,0,,
496, 4 zákona o rpvs os identifikovala kuv os identifikovala kuv pvs na základe údajov a informácií z nasledovných dokumentov: 1," 5 . ?estný prehlásenie jediný spolo?ník vyplýva , nie by? viazaný žiadnymi záväzkami týkajúcimi spôsobu výkon právo ustanovova? odvoláva? vmkuv riadiaci , kontrolný iný orgán pvs vmkuv - konate?om pvs , koná spolo?nos? samostatne by? : kuv , nar ",majitel,0,1,,
497," z ?estného prehlásenia jediného spolo?níka vyplýva, že nie je viazaný žiadnymi záväzkami týkajúcimi sa spôsobu a výkonu práva ustanovova? alebo odvoláva? vmkuv riadiaci, kontrolný ?i iný orgán pvs alebo ich vmkuv - konate?om pvs, ktorý koná za spolo?nos? samostatne je: kuv, nar"," kuv u pvs vzh?ad horeuvedeným skuto?nostiam považova? jediný spolo?ník pvs , by? : 1 ",majitel,1,1,,
498," za kuv u pvs sa preto vzh?adom k horeuvedeným skuto?nostiam sa považuje jediný spolo?ník pvs, ktorým je: 1"," > ) vprípade pvs $ 4 ods . 4 zákon rpvs preukázanie , podmienka zápis vmkuv register pvs by? splnené neaplikuje ",majitel,1,0,,
499," 4 zákona o rpvs preukázanie, že podmienky na zápis vmkuv do registra pvs sú splnené neaplikuje sa", ,majitel,0,0,,
500," os advokátska kancelária os, advokát, so sídlom hlavná 36, 981 01 hnúš?a, zapísaný v zozname slovenskej advokátskej komory pod ?íslom 1504 (?alej len ako „os kuv pvs: kuv, bytom cabaj 635, 951 17 cabaj - ?ápor, narodený 24"," os advokátska kancelária os , advokát , sídlo hlavný 36 , 981 01 hnúš?a , zapísaný zozname slovenský advokátskej komory ?íslo 1504 ( ?alej „ os kuv pvs : kuv , bytom cabaj 635 , 951 17 cabaj - ?ápor , narodený 24 ",majitel,0,0,,
501," odôvodnenie, na základe akých informácií identifikovala os kuv pvs: jediným spolo?níkom pvs je fyzická osoba kuv, bytom cabaj 635, 951 17 cabaj - ?ápor, narodený 24","1965 , štátny ob?an slovenský republika 1 . odôvodnenie , základ aký informácia identifikovala os kuv pvs : jediný spolo?níkom pvs by? fyzický osoba kuv , bytom cabaj 635 , 951 17 cabaj - ?ápor , narodený 24 ",majitel,1,1,,
502," kuv ako jediný spolo?ník pvs má právo vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhoko?vek ich ?lena"," kuv jediný spolo?ník pvs ma? právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýko?vek ?len ",majitel,1,1,,
503," vlastnícka a riadiaca štruktúra pvs: vlastnícka štruktúra pvs: jediným spolo?níkom pvs je: kuv, bytom cabaj 635, 951 17 cabaj - ?ápor, narodený 24"," 2 . vlastnícka riadiaca štruktúra pvs : vlastnícka štruktúra pvs : jediný spolo?níkom pvs by? : kuv , bytom cabaj 635 , 951 17 cabaj - ?ápor , narodený 24 ",majitel,1,1,,
504,"sk iban:5k2309000000000380923148 grafické znázornenie vlastníckej štruktúry pvs: pvs 100% kuv riadiaca štruktúra pvs: uby konate?om pvs je: kuv, bytom cabaj 635, 951 17 cabaj - ?ápor, narodený 24"," sk iban :5k2309000000000380923148 grafické znázornenie vlastnícky štruktúry pvs : pvs 100 % kuv riadiaca štruktúra pvs : uby konate?om pvs by? : kuv , bytom cabaj 635 , 951 17 cabaj - ?ápor , narodený 24 ",majitel,1,1,,
505,"os, advokát advokátska kancelária sídlo: hlavná 36, 981 01 hnúš?a zapísaný v zozname advokátov slovenskej advokátskej komory pod ?íslom 1504 verifika?ný dokument preukazujúci identifikáciu kuv pvs pod?a ustanovenia 8 11 ods","os , advokát advokátska kancelária sídlo : hlavný 36 , 981 01 hnúš?a zapísaný zozname advokátov slovenský advokátskej komory ?íslo 1504 verifika?ný dokument preukazujúci identifikácia kuv pvs ustanovenie 8 11 ods ",majitel,0,0,,
506," os advokátska kancelária os, advokát, so sídlom hlavná 36, 981 01 hnúš?a, zapísaný v zozname slovenskej advokátskej komory pod ?íslom 1504 (?alej len ako „os kuv pvs: kuv, bytom cabaj 635, 951 17 cabaj - ?ápor, narodený 24"," os advokátska kancelária os , advokát , sídlo hlavný 36 , 981 01 hnúš?a , zapísaný zozname slovenský advokátskej komory ?íslo 1504 ( ?alej „ os kuv pvs : kuv , bytom cabaj 635 , 951 17 cabaj - ?ápor , narodený 24 ",majitel,0,0,,
507," odôvodnenie, na základe akých informácií identifikovala os kuv pvs: jediným spolo?níkom pvs je fyzická osoba kuv, bytom cabaj 635, 951 17 cabaj - ?ápor, narodený 24","1965 , štátny ob?an slovenský republika 1 . odôvodnenie , základ aký informácia identifikovala os kuv pvs : jediný spolo?níkom pvs by? fyzický osoba kuv , bytom cabaj 635 , 951 17 cabaj - ?ápor , narodený 24 ",majitel,1,1,,
508," kuv kuv vlastní obchodný podiel vpvs, ktorý zodpovedá hodnote vkladu na základnom imaní vo výške 7"," kuv kuv vlastní obchodný podiel vpvs , zodpovedá hodnota vkladu základnom imaní výška 7 ",majitel,0,0,,
509," kuv ako jediný spolo?ník pvs má právo vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhoko?vek ich ?lena"," kuv jediný spolo?ník pvs ma? právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýko?vek ?len ",majitel,1,1,,
510, kuv ako jediný spolo?ník má právo na hospodársky prospech vrozsahu 100 % z podnikania pvs alebo z inej jej ?innosti, kuv jediný spolo?ník ma? právo hospodársky prospech vrozsahu 100 % podnikanie pvs iný ?innos? ,majitel,1,1,,
511,"sk iban:5k2309000000000380923148 grafické znázornenie vlastníckej štruktúry pvs: pvs 100% kuv riadiaca štruktúra pvs: uby konate?om pvs je: kuv, bytom cabaj 635, 951 17 cabaj - ?ápor, narodený 24"," sk iban :5k2309000000000380923148 grafické znázornenie vlastnícky štruktúry pvs : pvs 100 % kuv riadiaca štruktúra pvs : uby konate?om pvs by? : kuv , bytom cabaj 635 , 951 17 cabaj - ?ápor , narodený 24 ",majitel,1,1,,
512," overenie kuv a konate?a pvs bolo vykonané na základe platného ob?ianskeho preukazu, ktorého kópiu zo súhlasov dotknutej osoby os uchováva"," overenie kuv konate?a pvs by? vykonané základ platného ob?ianskeho preukazu , kópiu súhlasov dotknutej osoba os uchováva ",majitel,0,0,,
513," os advokát, os kuv týmto ?estne prehlasuje, že: - nepreviedol svoj obchodný podiel na tretiu osobu: - nepreviedol svoje právo zo zisku pvs na tretiu osobu: - nepreviedol svoje hlasovacie právo na tretiu osobu: - “nie je verejným funkcionárom vykonávajúcim funkciu v slovenskej republike"," os advokát , os kuv ?estne prehlasuje , : - nepreviedol obchodný podiel tretiu osobu : - nepreviedol právo zisku pvs tretiu osobu : - nepreviedol hlasovacie právo tretiu osobu : - “nie by? verejný funkcionárom vykonávajúcim funkcia slovenský republike ",majitel,1,1,,
514," kuv ako jediný konate? pvs svojím podpisom zárove? potvrdzuje úplnos?, pravdivos? a správnos? všetkých vyššie uvedených údajov: v nitre, d?a 16"," kuv jediný konate? pvs podpisom zárove? potvrdzova? úplnos? , pravdivos? správnos? vysoko uvedený údajov : nitre , de? 16 ",majitel,0,0,,
515,2017 kuv konate? pvs —telefón/fax — | d?,2017 kuv konate? pvs —telefón/fax — d? ,majitel,0,0,,
516,"sk, stranalz6 pá olh o os, kr?méryho 16, 811 04 bratislava, slovak republic (dokumenty pod ?íslom úplné aktuálne znenie zakladate?skej listiny aktuálny výpis z obchodného registra pvs východiskové dokumenty: 13 os si za ú?elom overenia identifikácie kuv pvs („kuv“) uskuto?nenej z dôvodu záujmu pvs o podanie návrhu na zápis zmeny zapísaných údajov v súlade s s 5 zákona ?"," sk , stranalz6 pá olh os , kr?méryho 16 , 811 04 bratislava , slovak republic ( dokument ?íslo úplný aktuálne znenie zakladate?skej listina aktuálny výpis obchodný register pvs východiskové dokument : 13 os ú?elom overenia identifikácie kuv pvs ( „ kuv “ ) uskuto?nenej dôvod záujem pvs podanie návrh zápis zmena zapísaný údajov súlad 5 zákon ? ",majitel,0,0,,
517," z dokumentácie a zistení os ?alej vyplýva, že neexistuje iná fyzická osoba ani ináos okrem jediného spolo?níka pvs, ktorá by mala právo vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán pvs"," dokumentácie zistení os ?alej vyplýva , neexistova? iný fyzický osoba ináos okrem jediný spolo?ník pvs , ma? právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs ",majitel,1,1,,
518, interná riadiaca štruktúra pvs je pod?a výpisu z obchodného registra identifikovaná vmkuv pvs, interná riadiaca štruktúra pvs by? výpisu obchodný register identifikovaná vmkuv pvs ,majitel,0,0,,
519," externú riadiacu štruktúru pvs odráža diagram vlastníckej štruktúry uvedený v tomto verifika?nom dokumente (a je s zich at z vlastníckej štruktúry pvs ur?enej na základe dokumentácie a zistení os vyplýva, že: e fyzická osoba kuv je 100% vlastníkom obchodného podielu spolo?nosti pvs"," externú riadiacu štruktúru pvs odráža diagram vlastnícky štruktúry uvedený verifika?nom dokument ( by? zich at vlastnícky štruktúry pvs ur?enej základ dokumentácie zistení os vyplýva , : e fyzický osoba kuv by? 100 % vlastníkom obchodný podiel spolo?nos? pvs ",majitel,1,1,,
520," os na základe dokumentácie a svojich zistení v spolo?nosti pvs identifikovala ako kuv nasledovnú osobu (zmena trvalého pobytu): os, kr?méryho 16, 811 04 bratislava, slovak republic kontakt: +421 911 492 225, juraj revický juraj(drevicky"," os základ dokumentácie zistení spolo?nos? pvs identifikovala kuv nasledovnú osobu ( zmena trvalého pobyt ) : os , kr?méryho 16 , 811 04 bratislava , slovak republic kontakt : +421 911 492 225 , juraj revický juraj ( drevicky ",majitel,0,0,,
521," 357/2004 o ochrane verejného záujmu — výkone overenie identifikácie kuv pvs splnenie podmienok pre zápis vmkuv do registra pvs v prípade emitenta cenných papierov prijatých na obchodovanie na regulovanom trhu funkcionárov, v platnom znení"," 357/2004 ochrane verejný záujem — výkone overenie identifikácie kuv pvs splnenie podmienka zápis vmkuv register pvs prípad emitenta cenných papier prijatých obchodovanie regulovanom trh funkcionár , platnom znení ",majitel,0,0,,
522," ako kuv upvs z informácií uvedených — registri pvs identifikovaná nasledovná osoba: e kuv, farského 10, 85101 bratislava, slovenská republika, príslušnos? sr, nie je overenie identifikácie kúv bolo vykonané v súlade s $ 8 písm"," kuv upvs informácia uvedený — registri pvs identifikovaná nasledovná osoba : e kuv , farského 10 , 85101 bratislava , slovenský republika , príslušnos? sr , nie by? overenie identifikácie kúv by? vykonané súlad $ 8 písm ",majitel,0,0,,
523,"sk, stranalz6 pá olh o os, kr?méryho 16, 811 04 bratislava, slovak republic (dokumenty pod ?íslom úplné aktuálne znenie zakladate?skej listiny aktuálny výpis z obchodného registra pvs východiskové dokumenty: 13 os si za ú?elom overenia identifikácie kuv pvs („kuv“) uskuto?nenej z dôvodu záujmu pvs o podanie návrhu na zápis zmeny zapísaných údajov v súlade s s 5 zákona ?"," sk , stranalz6 pá olh os , kr?méryho 16 , 811 04 bratislava , slovak republic ( dokument ?íslo úplný aktuálne znenie zakladate?skej listina aktuálny výpis obchodný register pvs východiskové dokument : 13 os ú?elom overenia identifikácie kuv pvs ( „ kuv “ ) uskuto?nenej dôvod záujem pvs podanie návrh zápis zmena zapísaný údajov súlad 5 zákon ? ",majitel,0,0,,
524," z dokumentácie a zistení os ?alej vyplýva, že neexistuje iná fyzická osoba ani ináos okrem jediného spolo?níka pvs, ktorá by mala právo vymenova?, inak ustanovi? alebo odvola? vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán pvs"," dokumentácie zistení os ?alej vyplýva , neexistova? iný fyzický osoba ináos okrem jediný spolo?ník pvs , ma? právo vymenova? , inak ustanovi? odvola? vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs ",majitel,1,1,,
