,Sentence,Tokenized,Class,Label
483,: slovenská riadiaca štruktúra pvs: konateľom pvs je meno a priezvisko: kuv dátum narodenia: 03, : slovenský riadiaca štruktúra pvs : konateľom pvs byť meno priezvisko : kuv dátum narodenie : 03 ,majitel,0
484," os pri zisťovaní, či je kuv verejným funkciounárom, vykonávajúcim funkciu v slovenskej republike, vychádzala z čestného prehlásenia pvs, pričom dospĺňa k zisteniu, že kuv kuv, nie je verejným funkcionárom vykonávajúcim funkciu v slovenskej republike"," článok iii zoznam verejný funkcionár 1 . os zisťovaní , byť kuv verejný funkciounárom , vykonávajúcim funkcia slovenský republike , vychádzať čestný prehlásenie pvs , pričom dospĺňa zisteniu , kuv kuv , nie byť verejný funkcionárom vykonávajúcim funkcia slovenský republike ",majitel,0
485,": kuv, konateľ (ďalej len „pvs“) článok i identifikácia kuv 1"," : kuv , konateľ ( ďalej „ pvs “ ) článok identifikácia kuv 1 ",majitel,0
486, os identifikovala kuv na základe informácií vyplývajúcich z nasledovných dokumentov predložených pvs: a) výpis z obchodného registra použitelný na právne úkony zo dňa 22, 3 . os identifikovala kuv základ informácia vyplývajúcich nasledovný dokument predložených pvs : ) výpis obchodný register použitelný právny úkony deň 22 ,majitel,0
487,": kuv, konateľ, vyplýva, že jediným spoločníkom pvs registra verejného sektora je kuv, nar"," : kuv , konateľ , vyplýva , jediný spoločníkom pvs register verejný sektor byť kuv , nar ",majitel,0
488,": kuv, konateľ na základe predložených dokumentov dospĺňa os k zisteniu, že kuv pvs je: meno a priezvisko: kuv dátum narodenia: 03"," : kuv , konateľ základ predložených dokument dospĺňa os zisteniu , kuv pvs byť : meno priezvisko : kuv dátum narodenie : 03 ",majitel,0
489," os pri zisťovaní, či je kuv verejným funkciounárom, vykonávajúcim funkciu v slovenskej republike, vychádzala z čestného prehlásenia pvs, pričom dospĺňa k zisteniu, že kuv kuv, nie je verejným funkcionárom vykonávajúcim funkciu v slovenskej republike"," článok iii zoznam verejný funkcionár 1 . os zisťovaní , byť kuv verejný funkciounárom , vykonávajúcim funkcia slovenský republike , vychádzať čestný prehlásenie pvs , pričom dospĺňa zisteniu , kuv kuv , nie byť verejný funkcionárom vykonávajúcim funkcia slovenský republike ",majitel,0
490, oregistri pvs a o zmene a doplnení niektorých zákonov ( ďalej len zákon o rpvs) os preukazuje identifikáciu kuv /kuv (ďalej v texte len kuv) horeuvedeného pvs 1) odôvodnenie na základe akých informácií postupom podľa $ 11 ods, oregistri pvs zmena doplnení zákon ( ďalej zákon rpvs ) os preukazuje identifikácia kuv /kuv ( ďalej text kuv ) horeuvedený pvs 1 ) odôvodnenie základ aký informácia postupom $ 11 ods . 4 zákon rpvs os identifikovala kuv os identifikovala kuv pvs základ údajov informácia nasledovný dokument : 1 ,majitel,0
491, 4 zákona o rpvs os identifikovala kuv os identifikovala kuv pvs na základe údajov a informácií z nasledovných dokumentov: 1," 2 ) uvedenie vlastnícky štruktúry riadiacej štruktúry pvs , byť nímos 2 . 1 . vlastnícka štruktúra : spoločníkom spoločnosť pvs — pvs byť jeden fyzický osoba , spoločník kuv , narodený deň 21",majitel,0
492," vlastnícka štruktúra: spoločníkom spoločnosti pvs — pvs je jedna fyzická osoba , spoločník kuv, narodený dňa 21"," 5 . čestný prehlásenie jediný spoločník vyplýva , nie byť viazaný žiadnymi záväzkami týkajúcimi spôsobu výkon právo ustanovovať odvolávať vmkuv riadiaci , kontrolný iný orgán pvs vmkuv - konateľom pvs , koná spoločnosť samostatne byť : kuv , nar ",majitel,0
493," z čestného prehlásenia jediného spoločníka vyplýva, že nie je viazaný žiadnymi záväzkami týkajúcimi sa spôsobu a výkonu práva ustanovovať alebo odvolávať vmkuv riadiaci, kontrolný či iný orgán pvs alebo ich vmkuv - konateľom pvs, ktorý koná za spoločnosť samostatne je: kuv, nar"," kuv u pvs vzhľad horeuvedeným skutočnostiam považovať jediný spoločník pvs , byť : 1 . kuv-1 kuv , nar ",majitel,0
494," 4 zákona o rpvs preukázanie, že podmienky na zápis vmkuv do registra pvs sú splnené neaplikuje sa"," > ) vprípade pvs $ 4 ods . 4 zákon rpvs preukázanie , podmienka zápis vmkuv register pvs byť splnené neaplikuje ",majitel,0
495, oregistri pvs a o zmene a doplnení niektorých zákonov ( ďalej len zákon o rpvs) os preukazuje identifikáciu kuv /kuv (ďalej v texte len kuv) horeuvedeného pvs 1) odôvodnenie na základe akých informácií postupom podľa $ 11 ods, oregistri pvs zmena doplnení zákon ( ďalej zákon rpvs ) os preukazuje identifikácia kuv /kuv ( ďalej text kuv ) horeuvedený pvs 1 ) odôvodnenie základ aký informácia postupom $ 11 ods . 4 zákon rpvs os identifikovala kuv os identifikovala kuv pvs základ údajov informácia nasledovný dokument : 1 ,majitel,0
496, 4 zákona o rpvs os identifikovala kuv os identifikovala kuv pvs na základe údajov a informácií z nasledovných dokumentov: 1," 5 . čestný prehlásenie jediný spoločník vyplýva , nie byť viazaný žiadnymi záväzkami týkajúcimi spôsobu výkon právo ustanovovať odvolávať vmkuv riadiaci , kontrolný iný orgán pvs vmkuv - konateľom pvs , koná spoločnosť samostatne byť : kuv , nar ",majitel,0
497," z čestného prehlásenia jediného spoločníka vyplýva, že nie je viazaný žiadnymi záväzkami týkajúcimi sa spôsobu a výkonu práva ustanovovať alebo odvolávať vmkuv riadiaci, kontrolný či iný orgán pvs alebo ich vmkuv - konateľom pvs, ktorý koná za spoločnosť samostatne je: kuv, nar"," kuv u pvs vzhľad horeuvedeným skutočnostiam považovať jediný spoločník pvs , byť : 1 ",majitel,0
498," za kuv u pvs sa preto vzhľadom k horeuvedeným skutočnostiam sa považuje jediný spoločník pvs, ktorým je: 1"," > ) vprípade pvs $ 4 ods . 4 zákon rpvs preukázanie , podmienka zápis vmkuv register pvs byť splnené neaplikuje ",majitel,0
499," 4 zákona o rpvs preukázanie, že podmienky na zápis vmkuv do registra pvs sú splnené neaplikuje sa", ,majitel,0
500," os advokátska kancelária os, advokát, so sídlom hlavná 36, 981 01 hnúšťa, zapísaný v zozname slovenskej advokátskej komory pod číslom 1504 (ďalej len ako „os kuv pvs: kuv, bytom cabaj 635, 951 17 cabaj - čápor, narodený 24"," os advokátska kancelária os , advokát , sídlo hlavný 36 , 981 01 hnúšťa , zapísaný zozname slovenský advokátskej komory číslo 1504 ( ďalej „ os kuv pvs : kuv , bytom cabaj 635 , 951 17 cabaj - čápor , narodený 24 ",majitel,0
501," odôvodnenie, na základe akých informácií identifikovala os kuv pvs: jediným spoločníkom pvs je fyzická osoba kuv, bytom cabaj 635, 951 17 cabaj - čápor, narodený 24","1965 , štátny občan slovenský republika 1 . odôvodnenie , základ aký informácia identifikovala os kuv pvs : jediný spoločníkom pvs byť fyzický osoba kuv , bytom cabaj 635 , 951 17 cabaj - čápor , narodený 24 ",majitel,0
502," kuv ako jediný spoločník pvs má právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek ich člena"," kuv jediný spoločník pvs mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen ",majitel,0
503," vlastnícka a riadiaca štruktúra pvs: vlastnícka štruktúra pvs: jediným spoločníkom pvs je: kuv, bytom cabaj 635, 951 17 cabaj - čápor, narodený 24"," 2 . vlastnícka riadiaca štruktúra pvs : vlastnícka štruktúra pvs : jediný spoločníkom pvs byť : kuv , bytom cabaj 635 , 951 17 cabaj - čápor , narodený 24 ",majitel,0
504,"sk iban:5k2309000000000380923148 grafické znázornenie vlastníckej štruktúry pvs: pvs 100% kuv riadiaca štruktúra pvs: uby konateľom pvs je: kuv, bytom cabaj 635, 951 17 cabaj - čápor, narodený 24"," sk iban :5k2309000000000380923148 grafické znázornenie vlastnícky štruktúry pvs : pvs 100 % kuv riadiaca štruktúra pvs : uby konateľom pvs byť : kuv , bytom cabaj 635 , 951 17 cabaj - čápor , narodený 24 ",majitel,0
505,"os, advokát advokátska kancelária sídlo: hlavná 36, 981 01 hnúšťa zapísaný v zozname advokátov slovenskej advokátskej komory pod číslom 1504 verifikačný dokument preukazujúci identifikáciu kuv pvs podľa ustanovenia 8 11 ods","os , advokát advokátska kancelária sídlo : hlavný 36 , 981 01 hnúšťa zapísaný zozname advokátov slovenský advokátskej komory číslo 1504 verifikačný dokument preukazujúci identifikácia kuv pvs ustanovenie 8 11 ods ",majitel,0
506," os advokátska kancelária os, advokát, so sídlom hlavná 36, 981 01 hnúšťa, zapísaný v zozname slovenskej advokátskej komory pod číslom 1504 (ďalej len ako „os kuv pvs: kuv, bytom cabaj 635, 951 17 cabaj - čápor, narodený 24"," os advokátska kancelária os , advokát , sídlo hlavný 36 , 981 01 hnúšťa , zapísaný zozname slovenský advokátskej komory číslo 1504 ( ďalej „ os kuv pvs : kuv , bytom cabaj 635 , 951 17 cabaj - čápor , narodený 24 ",majitel,0
507," odôvodnenie, na základe akých informácií identifikovala os kuv pvs: jediným spoločníkom pvs je fyzická osoba kuv, bytom cabaj 635, 951 17 cabaj - čápor, narodený 24","1965 , štátny občan slovenský republika 1 . odôvodnenie , základ aký informácia identifikovala os kuv pvs : jediný spoločníkom pvs byť fyzický osoba kuv , bytom cabaj 635 , 951 17 cabaj - čápor , narodený 24 ",majitel,0
508," kuv kuv vlastní obchodný podiel vpvs, ktorý zodpovedá hodnote vkladu na základnom imaní vo výške 7"," kuv kuv vlastní obchodný podiel vpvs , zodpovedá hodnota vkladu základnom imaní výška 7 ",majitel,0
509," kuv ako jediný spoločník pvs má právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán v pvs alebo akéhokoľvek ich člena"," kuv jediný spoločník pvs mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs akýkoľvek člen ",majitel,0
510, kuv ako jediný spoločník má právo na hospodársky prospech vrozsahu 100 % z podnikania pvs alebo z inej jej činnosti, kuv jediný spoločník mať právo hospodársky prospech vrozsahu 100 % podnikanie pvs iný činnosť ,majitel,0
511,"sk iban:5k2309000000000380923148 grafické znázornenie vlastníckej štruktúry pvs: pvs 100% kuv riadiaca štruktúra pvs: uby konateľom pvs je: kuv, bytom cabaj 635, 951 17 cabaj - čápor, narodený 24"," sk iban :5k2309000000000380923148 grafické znázornenie vlastnícky štruktúry pvs : pvs 100 % kuv riadiaca štruktúra pvs : uby konateľom pvs byť : kuv , bytom cabaj 635 , 951 17 cabaj - čápor , narodený 24 ",majitel,0
512," overenie kuv a konateľa pvs bolo vykonané na základe platného občianskeho preukazu, ktorého kópiu zo súhlasov dotknutej osoby os uchováva"," overenie kuv konateľa pvs byť vykonané základ platného občianskeho preukazu , kópiu súhlasov dotknutej osoba os uchováva ",majitel,0
513," os advokát, os kuv týmto čestne prehlasuje, že: - nepreviedol svoj obchodný podiel na tretiu osobu: - nepreviedol svoje právo zo zisku pvs na tretiu osobu: - nepreviedol svoje hlasovacie právo na tretiu osobu: - “nie je verejným funkcionárom vykonávajúcim funkciu v slovenskej republike"," os advokát , os kuv čestne prehlasuje , : - nepreviedol obchodný podiel tretiu osobu : - nepreviedol právo zisku pvs tretiu osobu : - nepreviedol hlasovacie právo tretiu osobu : - “nie byť verejný funkcionárom vykonávajúcim funkcia slovenský republike ",majitel,0
514," kuv ako jediný konateľ pvs svojím podpisom zároveň potvrdzuje úplnosť, pravdivosť a správnosť všetkých vyššie uvedených údajov: v nitre, dňa 16"," kuv jediný konateľ pvs podpisom zároveň potvrdzovať úplnosť , pravdivosť správnosť vysoko uvedený údajov : nitre , deň 16 ",majitel,0
515,2017 kuv konateľ pvs —telefón/fax — | dč,2017 kuv konateľ pvs —telefón/fax — dč ,majitel,0
516,"sk, stranalz6 pá olh o os, krčméryho 16, 811 04 bratislava, slovak republic (dokumenty pod číslom úplné aktuálne znenie zakladateľskej listiny aktuálny výpis z obchodného registra pvs východiskové dokumenty: 13 os si za účelom overenia identifikácie kuv pvs („kuv“) uskutočnenej z dôvodu záujmu pvs o podanie návrhu na zápis zmeny zapísaných údajov v súlade s s 5 zákona č"," sk , stranalz6 pá olh os , krčméryho 16 , 811 04 bratislava , slovak republic ( dokument číslo úplný aktuálne znenie zakladateľskej listina aktuálny výpis obchodný register pvs východiskové dokument : 13 os účelom overenia identifikácie kuv pvs ( „ kuv “ ) uskutočnenej dôvod záujem pvs podanie návrh zápis zmena zapísaný údajov súlad 5 zákon č ",majitel,0
517," z dokumentácie a zistení os ďalej vyplýva, že neexistuje iná fyzická osoba ani ináos okrem jediného spoločníka pvs, ktorá by mala právo vymenovať, inak ustanoviť alebo odvolať vmkuv riadiaci orgán, dozorný orgán alebo kontrolný orgán pvs"," dokumentácie zistení os ďalej vyplýva , neexistovať iný fyzický osoba ináos okrem jediný spoločník pvs , mať právo vymenovať , inak ustanoviť odvolať vmkuv riadiaci orgán , dozorný orgán kontrolný orgán pvs ",majitel,0
518, interná riadiaca štruktúra pvs je podľa výpisu z obchodného registra identifikovaná vmkuv pvs, interná riadiaca štruktúra pvs byť výpisu obchodný register identifikovaná vmkuv pvs ,majitel,0
519," externú riadiacu štruktúru pvs odráža diagram vlastníckej štruktúry uvedený v tomto verifikačnom dokumente (a je s zich at z vlastníckej štruktúry pvs určenej na základe dokumentácie a zistení os vyplýva, že: e fyzická osoba kuv je 100% vlastníkom obchodného podielu spoločnosti pvs"," externú riadiacu štruktúru pvs odráža diagram vlastnícky štruktúry uvedený verifikačnom dokument ( byť zich at vlastnícky štruktúry pvs určenej základ dokumentácie zistení os vyplýva , : e fyzický osoba kuv byť 100 % vlastníkom obchodný podiel spoločnosť pvs ",majitel,0
520," os na základe dokumentácie a svojich zistení v spoločnosti pvs identifikovala ako kuv nasledovnú osobu (zmena trvalého pobytu): os, krčméryho 16, 811 04 bratislava, slovak republic kontakt: +421 911 492 225, juraj revický juraj(drevicky"," os základ dokumentácie zistení spoločnosť pvs identifikovala kuv nasledovnú osobu ( zmena trvalého pobyt ) : os , krčméryho 16 , 811 04 bratislava , slovak republic kontakt : +421 911 492 225 , juraj revický juraj ( drevicky ",majitel,0
521," 357/2004 o ochrane verejného záujmu — výkone overenie identifikácie kuv pvs splnenie podmienok pre zápis vmkuv do registra pvs v prípade emitenta cenných papierov prijatých na obchodovanie na regulovanom trhu funkcionárov, v platnom znení"," 357/2004 ochrane verejný záujem — výkone overenie identifikácie kuv pvs splnenie podmienka zápis vmkuv register pvs prípad emitenta cenných papier prijatých obchodovanie regulovanom trh funkcionár , platnom znení ",majitel,0
